cage_number,treatment,plant_species,visitation_evenness,pollinator_sharing,no_links,selectivity,visitation_rate,scaled_seed_production
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,0.516174469
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,0.516174469
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,0.516174469
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,0.516174469
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,0.516174469
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,1.518833831
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,1.518833831
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,1.518833831
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,1.518833831
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,1.518833831
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,1.518833831
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,1.518833831
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,1.518833831
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,1.518833831
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,0.516174469
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,0.516174469
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,0.516174469
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,0.516174469
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,0.516174469
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,3.524152556
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Lupinus_hartwegii,0.507655542,0.623809524,1,0.661595668,0.00255447,-0.486484894
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,1.943707301
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,1.943707301
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,4.288117339
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,3.11591232
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,0.771502283
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,0.771502283
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
14,Dpo_Dpl,Salvia_farinacea,0.350024915,0.733333333,2,0.539569839,0.011528822,-0.400702736
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.734914444
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.063967912
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.163828207
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.63505415
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.63505415
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.734914444
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.934635033
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.63505415
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.63505415
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.063967912
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-1.861453213
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.734914444
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.834774739
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.435333561
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.734914444
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,1.034495328
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.063967912
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.63505415
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.535193855
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.263688501
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.834774739
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.535193855
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.834774739
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-1.162431152
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-1.162431152
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.035892382
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.363548796
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.263688501
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-1.262291446
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.535193855
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.535193855
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.435333561
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.363548796
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.734914444
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-1.362151741
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.135752677
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-1.56187233
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.435333561
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.135752677
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.235612971
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.834774739
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.535193855
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.435333561
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.862850268
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.335473266
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.535193855
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.734914444
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.335473266
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.135752677
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.035892382
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.435333561
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-1.761592919
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.734914444
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.335473266
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.435333561
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.335473266
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.235612971
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.335473266
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-2.061173802
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.335473266
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.435333561
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.335473266
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-1.961313508
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.535193855
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.235612971
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.335473266
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-2.260894392
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-2.061173802
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.235612971
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.135752677
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.235612971
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.235612971
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.862850268
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.435333561
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.135752677
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.435333561
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.335473266
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,0.235612971
15,Dpo_Dpl,Brassica_rapa,0.189943084,0.593537415,5,0.276898025,0.004810142,-0.862850268
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,-0.616698587
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Fagopyrum_esculentum,0.255605677,0.578571429,3,0.156504508,0.003010753,1.620993363
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
15,Dpo_Dpl,Coriandrum_sativum,0.270487849,0.45,3,0.231690301,0.008354978,-0.566219918
